Age,Gender,Education Level,Job Title,Years of Experience,Work Hours,Industry,Salary
27,Female,Diploma,Administrative Assistant,7,40,Private Sector,47384
57,Male,Graduation,Professional,35,35,Government,38284
56,Male,10Th,Technician,38,40,Private Sector,43977
27,Female,12Th,Manager,9,40,Private Sector,32912
47,Female,10Th,Machine Operator,29,35,Private Sector,24104
19,Male,12Th,Service Worker,1,30,Private Sector,41423
28,Female,12Th,Service Worker,10,30,Self-Employed,21696
43,Male,10Th,Administrative Assistant,25,40,Private Sector,21975
63,Female,Diploma,Manager,43,35,Government,20584
22,Male,Diploma,Other,2,40,Other,31078
25,Female,12Th,Service Worker,7,40,Private Sector,41810
35,Male,12Th,Machine Operator,17,40,Self-Employed,74823
20,Female,12Th,Service Worker,2,40,Private Sector,22733
48,Male,10Th,Sales Representative,30,70,Private Sector,38207
30,Female,Graduation,Professional,8,40,Government,42542
31,Male,Graduation,Professional,9,40,Private Sector,138356
20,Female,12Th,Sales Representative,2,24,Private Sector,26688
57,Male,Post Graduation,Professional,33,50,Government,68021
41,Female,Iti/Diploma,Administrative Assistant,21,44,Private Sector,105489
33,Female,12Th,Administrative Assistant,15,40,Private Sector,28433
27,Male,Iti/Diploma,Agricultural Worker,7,40,Private Sector,32544
34,Male,12Th,Agricultural Worker,16,60,Private Sector,127226
22,Male,10Th,Technician,4,30,Private Sector,37911
50,Female,Iti/Diploma,Manager,30,40,Private Sector,114783
40,Male,Graduation,Professional,18,45,Self-Employed,109535
37,Male,12Th,Technician,19,51,Private Sector,22103
40,Male,Iti/Diploma,Other,20,40,Other,40419
53,Male,Post Graduation,Manager,29,55,Private Sector,78886
38,Male,Diploma,Machine Operator,18,40,Self-Employed,147513
25,Male,12Th,Professional,7,40,Government,27696
51,Male,12Th,Technician,33,40,Private Sector,47561
22,Male,12Th,Other,4,40,Other,49817
18,Male,Diploma,Service Worker,0,16,Private Sector,23357
41,Male,12Th,Service Worker,23,40,Private Sector,71293
33,Female,12Th,Administrative Assistant,15,40,Private Sector,43274
33,Female,Graduation,Sales Representative,11,40,Private Sector,29735
67,Male,Diploma,Transport Worker,47,40,Government,48655
47,Male,12Th,Manager,29,50,Self-Employed,130920
24,Male,Diploma,Machine Operator,4,40,Private Sector,40981
32,Male,10Th,Service Worker,14,40,Government,46924
29,Female,12Th,Service Worker,11,40,Private Sector,42219
25,Male,Iti/Diploma,Sales Representative,5,45,Private Sector,20433
33,Female,Diploma,Administrative Assistant,13,40,Private Sector,48672
55,Male,Graduation,Technician,33,40,Private Sector,30124
31,Male,Diploma,Sales Representative,11,40,Private Sector,77261
32,Male,Post Graduation,Professional,8,50,Government,20779
18,Male,12Th,Security Officer,0,10,Private Sector,35286
36,Female,12Th,Administrative Assistant,18,50,Private Sector,42647
58,Female,12Th,Administrative Assistant,40,27,Private Sector,31597
34,Male,Post Graduation,Manager,10,50,Private Sector,66461
19,Male,12Th,Service Worker,1,40,Private Sector,49704
21,Female,12Th,Administrative Assistant,3,40,Private Sector,34493
36,Male,12Th,Agricultural Worker,18,50,Self-Employed,28659
37,Female,Graduation,Professional,15,40,Private Sector,99781
43,Female,12Th,Machine Operator,25,21,Private Sector,33611
52,Male,Graduation,Security Officer,30,40,Government,31859
48,Female,Iti/Diploma,Service Worker,28,40,Private Sector,31723
43,Female,Diploma,Professional,23,38,Private Sector,41312
22,Male,12Th,Service Worker,4,40,Private Sector,23623
57,Male,10Th,Transport Worker,39,40,Private Sector,49038
37,Female,Iti/Diploma,Administrative Assistant,17,40,Private Sector,23054
39,Female,Diploma,Sales Representative,19,38,Private Sector,25184
54,Male,Diploma,Sales Representative,34,40,Private Sector,114994
27,Male,Iti/Diploma,Service Worker,7,40,Private Sector,38552
21,Female,12Th,Administrative Assistant,3,35,Private Sector,23253
65,Female,Diploma,Administrative Assistant,45,38,Private Sector,41603
30,Female,Diploma,Service Worker,10,40,Private Sector,45358
22,Female,10Th,Machine Operator,4,40,Private Sector,36177
26,Male,Graduation,Sales Representative,4,50,Private Sector,47407
25,Male,12Th,Technician,7,40,Private Sector,41190
35,Female,Iti/Diploma,Other,15,40,Other,100322
47,Male,Iti/Diploma,Manager,27,50,Private Sector,148478
23,Male,Iti/Diploma,Service Worker,3,60,Private Sector,32901
42,Male,12Th,Sales Representative,24,40,Private Sector,116731
39,Male,Diploma,Technician,19,30,Self-Employed,47147
55,Male,Phd,Manager,27,60,Private Sector,110625
24,Female,Post Graduation,Professional,0,10,Government,25373
46,Male,Graduation,Machine Operator,24,40,Self-Employed,99758
53,Male,12Th,Technician,35,40,Private Sector,70692
44,Female,12Th,Service Worker,26,60,Private Sector,34111
40,Female,12Th,Transport Worker,22,40,Private Sector,42489
48,Male,Diploma,Technician,28,40,Private Sector,50007
26,Female,Iti/Diploma,Administrative Assistant,6,35,Private Sector,40330
22,Female,12Th,Sales Representative,4,40,Private Sector,22800
35,Female,12Th,Other,17,12,Other,48760
20,Female,Diploma,Other,0,20,Other,20698
43,Female,12Th,Manager,25,40,Private Sector,28601
37,Female,12Th,Service Worker,19,25,Government,44823
30,Male,12Th,Technician,12,40,Private Sector,26811
41,Male,12Th,Sales Representative,23,50,Private Sector,39079
38,Male,Post Graduation,Professional,14,60,Private Sector,148309
70,Male,10Th,Other,52,40,Other,46103
42,Male,12Th,Agricultural Worker,24,50,Self-Employed,42795
20,Male,12Th,Transport Worker,2,40,Private Sector,25354
36,Female,Graduation,Administrative Assistant,14,40,Private Sector,46772
32,Male,Iti/Diploma,Professional,12,40,Government,44870
27,Male,Graduation,Manager,5,40,Private Sector,91243
25,Male,Diploma,Security Officer,5,45,Government,27461
40,Male,Post Graduation,Manager,16,40,Private Sector,20348
18,Male,12Th,Other,0,25,Other,36795
49,Male,Graduation,Manager,27,45,Private Sector,71018
18,Female,12Th,Service Worker,0,16,Private Sector,36362
29,Female,12Th,Sales Representative,11,40,Private Sector,34549
47,Male,Post Graduation,Professional,23,55,Private Sector,70673
24,Male,Diploma,Service Worker,4,45,Self-Employed,21303
58,Male,10Th,Other,40,24,Other,49071
29,Male,12Th,Technician,11,40,Private Sector,21999
45,Female,Diploma,Administrative Assistant,25,24,Private Sector,133282
30,Male,12Th,Technician,12,50,Private Sector,25293
19,Male,Diploma,Administrative Assistant,0,20,Private Sector,41240
59,Male,10Th,Transport Worker,41,40,Private Sector,127722
47,Female,10Th,Service Worker,29,30,Private Sector,26457
41,Male,Diploma,It Support,21,40,Private Sector,26100
28,Male,Iti/Diploma,Professional,8,40,Private Sector,36256
46,Male,Iti/Diploma,Technician,26,40,Private Sector,136948
40,Male,Diploma,Technician,20,60,Self-Employed,23923
66,Female,10Th,Service Worker,48,40,Government,38871
30,Male,Graduation,Professional,8,45,Government,78640
44,Male,Diploma,Technician,24,12,Self-Employed,46520
58,Male,12Th,Manager,40,60,Self-Employed,55273
21,Male,10Th,Service Worker,3,48,Private Sector,20539
59,Female,10Th,Service Worker,41,40,Private Sector,47574
35,Male,Diploma,Service Worker,15,40,Government,22116
45,Male,10Th,Administrative Assistant,27,40,Private Sector,126221
30,Male,12Th,Transport Worker,12,40,Private Sector,44145
33,Male,12Th,Service Worker,15,40,Private Sector,40598
26,Female,Diploma,Sales Representative,6,15,Private Sector,26297
48,Female,Diploma,Sales Representative,28,35,Private Sector,39295
31,Female,12Th,Sales Representative,13,40,Private Sector,20157
36,Male,12Th,Manager,18,45,Private Sector,40368
48,Female,12Th,Professional,30,38,Private Sector,38571
30,Male,12Th,Technician,12,40,Private Sector,30096
33,Male,12Th,Service Worker,15,50,Private Sector,82406
19,Female,10Th,Other,1,25,Other,34821
37,Female,Iti/Diploma,Professional,17,40,Government,62336
53,Male,Graduation,Manager,31,45,Private Sector,149605
18,Female,Diploma,Service Worker,0,40,Private Sector,37629
38,Male,Diploma,Transport Worker,18,50,Private Sector,71889
34,Male,Diploma,Service Worker,14,50,Private Sector,41190
45,Male,Graduation,Sales Representative,23,52,Private Sector,98496
33,Male,Iti/Diploma,Professional,13,60,Government,32941
35,Female,Iti/Diploma,Technician,15,44,Private Sector,29422
22,Male,12Th,Service Worker,4,40,Private Sector,21998
35,Female,12Th,Service Worker,17,30,Private Sector,29824
45,Male,12Th,Professional,27,10,Private Sector,42095
18,Male,12Th,Agricultural Worker,0,45,Private Sector,34022
50,Male,12Th,Manager,32,45,Private Sector,31232
38,Male,Graduation,Professional,16,50,Government,61234
33,Male,Diploma,Technician,13,50,Private Sector,142300
46,Male,12Th,Sales Representative,28,35,Private Sector,36065
25,Female,Graduation,Sales Representative,3,50,Private Sector,47770
64,Male,12Th,Technician,46,40,Private Sector,44944
62,Male,Diploma,Manager,42,10,Self-Employed,42873
32,Male,12Th,It Support,14,60,Private Sector,142829
18,Male,12Th,Sales Representative,0,20,Private Sector,31761
61,Male,12Th,Technician,43,55,Private Sector,40576
40,Female,Phd,Professional,12,40,Government,25759
21,Female,12Th,Manager,3,40,Private Sector,30727
39,Male,Graduation,Manager,17,50,Private Sector,115998
35,Male,Diploma,Manager,15,45,Self-Employed,32765
29,Male,Iti/Diploma,Professional,9,40,Private Sector,34398
27,Male,Iti/Diploma,Transport Worker,7,40,Government,40711
20,Female,Iti/Diploma,Administrative Assistant,0,40,Private Sector,24235
34,Female,Diploma,Other,14,20,Other,58504
51,Male,Post Graduation,Professional,27,40,Government,47276
45,Female,12Th,Machine Operator,27,15,Private Sector,41361
20,Female,Diploma,Other,0,40,Other,21911
31,Male,Diploma,Technician,11,40,Private Sector,45990
29,Male,12Th,It Support,11,40,Private Sector,30002
56,Male,Graduation,Administrative Assistant,34,30,Private Sector,38744
55,Female,Diploma,It Support,35,12,Self-Employed,55133
26,Male,Diploma,It Support,6,20,Private Sector,43051
46,Male,Diploma,Technician,26,45,Private Sector,111283
32,Male,12Th,Service Worker,14,40,Government,45739
28,Male,12Th,Sales Representative,10,40,Private Sector,48946
27,Male,10Th,Service Worker,9,35,Private Sector,27506
23,Male,10Th,Technician,5,40,Private Sector,25868
59,Male,10Th,Technician,41,40,Private Sector,23735
26,Male,12Th,Technician,8,48,Private Sector,26487
36,Male,10Th,Service Worker,18,40,Private Sector,26688
18,Female,12Th,Sales Representative,0,15,Private Sector,23259
33,Male,10Th,Service Worker,15,70,Private Sector,44876
60,Female,Iti/Diploma,Transport Worker,40,15,Self-Employed,97612
40,Female,12Th,Machine Operator,22,48,Private Sector,25041
48,Male,12Th,Agricultural Worker,30,43,Private Sector,34286
27,Male,10Th,Technician,9,48,Self-Employed,40976
19,Male,Diploma,Service Worker,0,20,Private Sector,43362
38,Male,Graduation,Professional,16,50,Private Sector,126048
26,Male,Diploma,Technician,6,43,Private Sector,49958
45,Male,Iti/Diploma,Security Officer,25,40,Government,48513
20,Female,Diploma,Administrative Assistant,0,20,Private Sector,46676
32,Male,12Th,Technician,14,40,Government,46015
22,Female,Diploma,Service Worker,2,13,Private Sector,34373
22,Male,12Th,Administrative Assistant,4,40,Private Sector,45387
38,Female,12Th,Service Worker,20,38,Government,25240
34,Male,12Th,Technician,16,50,Private Sector,96346
46,Female,10Th,Service Worker,28,30,Private Sector,37365
39,Female,Graduation,Manager,17,25,Private Sector,38275
70,Female,12Th,Service Worker,52,24,Self-Employed,33708
60,Male,Graduation,Other,38,10,Other,110992
24,Male,12Th,Sales Representative,6,40,Private Sector,27755
31,Male,Diploma,Technician,11,65,Private Sector,23709
37,Male,Graduation,Sales Representative,15,77,Self-Employed,27803
23,Male,12Th,Technician,5,40,Private Sector,33364
31,Male,Diploma,Transport Worker,11,45,Private Sector,24411
29,Male,Graduation,Professional,7,40,Private Sector,67290
22,Female,Graduation,Professional,0,43,Government,32789
69,Female,Diploma,Other,49,20,Other,46544
55,Female,12Th,Service Worker,37,38,Government,44331
43,Male,12Th,Technician,25,40,Private Sector,34430
23,Male,10Th,Agricultural Worker,5,36,Private Sector,48164
29,Male,12Th,Administrative Assistant,11,35,Private Sector,35529
22,Female,Iti/Diploma,Service Worker,2,40,Private Sector,40281
22,Male,Diploma,Sales Representative,2,42,Private Sector,45607
25,Male,12Th,Manager,7,80,Private Sector,112456
29,Male,Diploma,Machine Operator,9,45,Private Sector,46627
25,Male,Diploma,Transport Worker,5,40,Government,49792
33,Female,12Th,Manager,15,40,Government,32328
33,Male,Graduation,Professional,11,40,Private Sector,55439
31,Female,Phd,Professional,3,28,Private Sector,21048
30,Male,Post Graduation,Professional,6,45,Government,61746
55,Male,Graduation,Sales Representative,33,40,Private Sector,49936
36,Male,12Th,Manager,18,50,Private Sector,24955
47,Female,12Th,Other,29,40,Other,49507
28,Male,Graduation,Sales Representative,6,40,Private Sector,61784
42,Male,Post Graduation,Professional,18,40,Private Sector,78533
51,Male,Iti/Diploma,Manager,31,55,Private Sector,46941
62,Female,Graduation,Professional,40,40,Government,49684
65,Male,Diploma,Sales Representative,45,35,Self-Employed,50832
23,Male,Graduation,Professional,1,40,Private Sector,33845
60,Male,12Th,Other,42,32,Other,46975
47,Male,10Th,Technician,29,60,Private Sector,94793
50,Female,12Th,Manager,32,40,Self-Employed,43317
70,Male,Graduation,Other,48,10,Other,21834
32,Male,Graduation,Technician,10,40,Self-Employed,25764
37,Male,Diploma,Machine Operator,17,40,Government,38446
31,Male,12Th,Technician,13,40,Private Sector,71591
70,Female,10Th,Sales Representative,52,12,Private Sector,41851
54,Female,Graduation,Sales Representative,32,60,Private Sector,49495
32,Male,Graduation,Professional,10,40,Government,96711
31,Female,Diploma,Administrative Assistant,11,52,Private Sector,38454
31,Male,Graduation,Security Officer,9,50,Government,93634
65,Male,Post Graduation,Professional,41,40,Self-Employed,25400
30,Male,12Th,Machine Operator,12,60,Private Sector,145678
63,Male,12Th,Other,45,40,Other,46327
21,Female,Diploma,Professional,1,10,Private Sector,37186
40,Male,Post Graduation,It Support,16,40,Government,69308
26,Female,Diploma,Technician,6,40,Government,26087
18,Female,12Th,Service Worker,0,10,Private Sector,39285
34,Male,12Th,Service Worker,16,50,Government,36950
66,Female,Diploma,Service Worker,46,40,Government,89954
44,Male,Diploma,Agricultural Worker,24,60,Self-Employed,37753
30,Female,Iti/Diploma,It Support,10,40,Private Sector,23129
36,Male,Graduation,Technician,14,40,Self-Employed,26305
31,Male,Diploma,Professional,11,50,Private Sector,136831
22,Male,Diploma,Sales Representative,2,20,Private Sector,27843
28,Male,10Th,Other,10,80,Other,23130
23,Male,12Th,Sales Representative,5,40,Private Sector,49721
49,Male,Post Graduation,Manager,25,50,Private Sector,117481
39,Male,Graduation,Technician,17,35,Self-Employed,44385
67,Male,Graduation,Other,45,60,Other,83805
19,Male,Diploma,Service Worker,0,16,Private Sector,48052
30,Male,Iti/Diploma,Manager,10,50,Private Sector,71858
25,Female,Diploma,Technician,5,40,Private Sector,21096
24,Male,12Th,Transport Worker,6,30,Private Sector,35353
46,Male,12Th,Machine Operator,28,40,Private Sector,42495
37,Male,Post Graduation,Professional,13,45,Private Sector,20863
41,Male,12Th,Service Worker,23,40,Government,36684
40,Male,Diploma,Professional,20,20,Self-Employed,39324
44,Female,12Th,Administrative Assistant,26,40,Private Sector,26205
32,Male,12Th,Machine Operator,14,40,Private Sector,20275
58,Male,12Th,Service Worker,40,20,Private Sector,115199
48,Male,12Th,Machine Operator,30,48,Private Sector,25279
34,Male,Graduation,Manager,12,40,Private Sector,29732
29,Female,Iti/Diploma,Administrative Assistant,9,40,Private Sector,20124
46,Male,Graduation,Sales Representative,24,50,Self-Employed,94241
36,Male,12Th,Transport Worker,18,40,Government,44500
59,Male,Graduation,Administrative Assistant,37,38,Government,29847
29,Male,12Th,Transport Worker,11,40,Private Sector,36577
50,Male,Post Graduation,Other,26,40,Other,40551
25,Male,12Th,Machine Operator,7,40,Private Sector,40977
27,Female,Iti/Diploma,Service Worker,7,35,Private Sector,29415
48,Male,12Th,Agricultural Worker,30,70,Private Sector,33727
51,Female,Phd,Professional,23,70,Government,129513
36,Male,12Th,Transport Worker,18,45,Private Sector,54291
42,Male,12Th,Sales Representative,24,50,Government,135085
49,Male,Graduation,Administrative Assistant,27,40,Government,82696
33,Male,Diploma,It Support,13,20,Private Sector,31916
40,Male,Graduation,Sales Representative,18,60,Private Sector,62581
26,Female,Graduation,Professional,4,40,Private Sector,20398
69,Female,12Th,Other,51,40,Other,87575
59,Male,12Th,Machine Operator,41,30,Private Sector,32976
30,Female,12Th,Administrative Assistant,12,40,Private Sector,42284
31,Female,Iti/Diploma,Administrative Assistant,11,35,Government,48391
30,Male,Graduation,Manager,8,50,Private Sector,138700
27,Female,Graduation,Manager,5,40,Private Sector,46094
